TransactionID,CustomerID,Gender,Age,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune
T00882,C9824,0,0.4423076923076924,Beauty,0.0,0.7718367346938776,2023-02-16,Cash,0.4654852324457208,February,Thursday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00883,C8935,2,0.34615384615384615,Electronics,0.25,0.4753061224489796,2023-05-06,UPI,0.5151402180395471,May,Saturday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00884,C6654,2,0.25,Books,0.25,0.2189795918367347,2023-03-20,Wallet,0.3655331404762905,March,Monday,Adult(26-40),False,False,False,False,False,False,True,False,False
T00885,C6446,2,0.9230769230769232,Electronics,0.0,0.673265306122449,2023-12-17,UPI,0.4376190541187919,December,Sunday,Senior(60+),False,False,True,False,False,False,False,False,False
T00886,C9903,2,0.7500000000000001,Beauty,0.5,0.06183673469387755,2023-10-12,UPI,0.2551923992891693,October,Thursday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00887,C7180,1,0.6346153846153847,Beauty,0.5,0.8918367346938776,2023-07-11,Wallet,0.7873378738889447,July,Tuesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00888,C8460,2,0.576923076923077,Fashion,0.25,0.8818367346938776,2023-01-03,Wallet,0.6654980109603382,January,Tuesday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00889,C6272,1,0.6730769230769232,Beauty,0.0,0.0653061224489796,2023-09-02,UPI,0.1192508976163274,September,Saturday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00890,C4090,0,1.0,Furniture,0.75,0.5638775510204082,2023-03-23,Card,0.7393489532520854,March,Thursday,Senior(60+),False,False,False,False,False,False,False,False,True
T00891,C4912,0,0.9230769230769232,Books,0.5,0.027142857142857142,2023-06-26,UPI,0.17932339276578835,June,Monday,Senior(60+),False,False,True,False,False,False,False,False,False
T00892,C7274,1,0.7884615384615384,Beauty,0.0,0.11591836734693878,2023-02-21,UPI,0.17358897873770246,February,Tuesday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00893,C4826,1,0.0,Fashion,0.75,0.7855102040816326,2023-08-30,Card,0.8396089705503742,August,Wednesday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00894,C7730,0,0.13461538461538464,Electronics,0.25,0.1589795918367347,2023-10-09,Wallet,0.3147747816042288,October,Monday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00895,C1715,0,0.8076923076923078,Furniture,0.75,0.6938775510204082,2023-12-18,UPI,0.8008316565194139,December,Monday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00896,C6213,2,0.42307692307692313,Fashion,0.25,0.503061224489796,2023-07-21,UPI,0.5277192617055405,July,Friday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00897,C8749,1,0.5384615384615385,Beauty,0.0,0.45918367346938777,2023-12-24,Cash,0.3658461933151779,December,Sunday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00898,C7246,0,0.28846153846153855,Groceries,0.5,0.5302040816326531,2023-04-19,Wallet,0.6415567922857771,April,Wednesday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00899,C7325,1,0.7884615384615384,Groceries,1.0,0.5779591836734694,2023-08-30,Cash,0.8154643228115047,August,Wednesday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00900,C3492,0,0.7500000000000001,Sports,0.5,0.6691836734693878,2023-12-09,UPI,0.7038025177767564,December,Saturday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00901,C9115,1,0.7500000000000001,Electronics,0.0,0.133265306122449,2023-07-12,Cash,0.18890300169708174,July,Wednesday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00902,C1606,1,0.28846153846153855,Electronics,0.0,0.9302040816326531,2023-08-26,Cash,0.5055739042341947,August,Saturday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00903,C3068,0,0.03846153846153849,Fashion,0.25,0.523469387755102,2023-12-28,Card,0.5366748033406622,December,Thursday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00904,C9229,2,0.826923076923077,Fashion,0.75,0.8255102040816327,2023-05-05,Cash,0.8555740657955229,May,Friday,Senior(60+),False,False,False,True,False,False,False,False,False
T00905,C6439,2,0.3846153846153847,Sports,0.5,0.07857142857142857,2023-02-19,Card,0.28382431484053494,February,Sunday,Adult(26-40),False,False,True,False,False,False,False,False,False
T00906,C2644,2,0.46153846153846156,Beauty,1.0,0.6575510204081633,2023-07-18,Cash,0.8561744163721888,July,Tuesday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00907,C8213,0,0.9615384615384616,Books,0.75,0.4987755102040816,2023-03-07,Card,0.7049017013873892,March,Tuesday,Senior(60+),False,False,False,False,True,False,False,False,False
T00908,C2633,0,0.13461538461538464,Books,0.0,0.759795918367347,2023-06-12,UPI,0.4622158309943718,June,Monday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00909,C9617,2,0.46153846153846156,Beauty,1.0,0.8246938775510204,2023-03-10,Cash,0.9318733355467821,March,Friday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00910,C8486,0,0.3076923076923077,Books,1.0,0.20285714285714287,2023-07-24,Card,0.5428051476656628,July,Monday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00911,C1251,0,0.6538461538461539,Fashion,0.25,0.6251020408163266,2023-06-17,Card,0.5780869332867844,June,Saturday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00912,C3361,2,0.8846153846153847,Books,0.5,0.1716326530612245,2023-05-25,Cash,0.4005073742379792,May,Thursday,Senior(60+),False,False,False,True,False,False,False,False,False
T00913,C7717,0,0.34615384615384615,Sports,0.0,0.04877551020408163,2023-12-12,Cash,0.09663451380181831,December,Tuesday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00914,C3529,0,0.019230769230769273,Beauty,1.0,0.37448979591836734,2023-08-06,Cash,0.690551225971369,August,Sunday,Young Adult(18-25),False,False,False,False,False,False,False,False,False
T00915,C2225,1,0.6346153846153847,Furniture,0.5,0.07979591836734695,2023-11-02,Cash,0.28578250792376225,November,Thursday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00916,C8692,1,1.0,Books,0.75,0.017346938775510204,2023-07-21,UPI,0.18664168265044156,July,Friday,Senior(60+),False,True,False,False,False,False,False,False,False
T00917,C5342,2,0.9423076923076924,Groceries,0.25,0.23183673469387758,2023-10-01,Cash,0.3752208380663432,October,Sunday,Senior(60+),False,False,False,False,False,True,False,False,False
T00918,C6546,1,0.4423076923076924,Furniture,0.5,0.17571428571428574,2023-02-06,Card,0.4046068547809222,February,Monday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00919,C7512,1,0.6153846153846154,Furniture,0.25,0.5395918367346939,2023-06-27,Wallet,0.5435853664068899,June,Tuesday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00920,C2315,0,0.980769230769231,Books,0.5,0.7283673469387755,2023-09-08,UPI,0.7276545306517532,September,Friday,Senior(60+),False,False,False,False,True,False,False,False,False
T00921,C6383,1,0.6153846153846154,Beauty,0.75,0.3783673469387755,2023-12-09,Cash,0.6322654801145063,December,Saturday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00922,C9742,0,0.5384615384615385,Fashion,0.0,0.2844897959183673,2023-10-28,Cash,0.2880460982165488,October,Saturday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00923,C7226,1,0.5961538461538463,Groceries,0.5,0.14714285714285716,2023-01-14,Cash,0.3745404309221768,January,Saturday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00924,C6188,2,0.03846153846153849,Fashion,0.0,0.3193877551020408,2023-04-24,Card,0.30569993391227535,April,Monday,Young Adult(18-25),False,False,False,False,False,False,False,False,False
T00925,C8994,0,0.34615384615384615,Beauty,1.0,0.6165306122448979,2023-11-08,Card,0.8356361043266487,November,Wednesday,Adult(26-40),False,False,False,False,False,False,False,False,True
T00926,C9864,1,0.7884615384615384,Sports,1.0,0.8985714285714286,2023-04-02,Cash,0.9620122473961122,April,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00927,C1588,0,0.23076923076923084,Books,0.75,0.00816326530612245,2023-05-01,Card,0.15203123899705873,May,Monday,Adult(26-40),False,False,True,False,False,False,False,False,False
T00928,C2121,2,0.3846153846153847,Groceries,0.75,0.08775510204081632,2023-07-08,Cash,0.34720614605882405,July,Saturday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00929,C4846,2,0.6153846153846154,Books,1.0,0.4340816326530612,2023-07-05,Cash,0.7310515946541339,July,Wednesday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00930,C5708,0,0.0961538461538462,Groceries,0.25,0.07183673469387755,2023-06-24,Cash,0.21336939969202506,June,Saturday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00931,C4727,2,0.11538461538461542,Fashion,1.0,0.18510204081632653,2023-09-14,Wallet,0.5233798977488612,September,Thursday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00932,C2480,2,0.1923076923076924,Electronics,1.0,0.08020408163265305,2023-01-01,Card,0.37469178213122756,January,Sunday,Adult(26-40),False,False,True,False,False,False,False,False,False
T00933,C8110,1,0.9423076923076924,Furniture,0.0,0.5085714285714286,2023-11-09,Card,0.38413215345669727,November,Thursday,Senior(60+),False,False,False,False,False,True,False,False,False
T00934,C2612,2,0.6538461538461539,Groceries,0.25,0.1253061224489796,2023-11-03,Cash,0.2808551138286735,November,Friday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00935,C2646,1,0.6538461538461539,Fashion,0.0,0.44081632653061226,2023-07-23,Cash,0.3587106112924806,July,Sunday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00936,C8269,0,0.0,Furniture,1.0,0.5504081632653062,2023-02-09,Wallet,0.8004935568542122,February,Thursday,Young Adult(18-25),False,False,True,False,False,False,False,False,False
T00937,C3725,2,0.7692307692307693,Furniture,0.0,0.6344897959183673,2023-11-27,UPI,0.4258984862458697,November,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00938,C5906,0,0.07692307692307698,Books,0.5,0.45122448979591834,2023-04-28,Card,0.6011322001235128,April,Friday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00939,C1474,2,0.25,Sports,0.25,0.2846938775510204,2023-03-12,Wallet,0.4117723252368181,March,Sunday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00940,C1753,1,0.8076923076923078,Fashion,0.75,0.23020408163265307,2023-09-13,Card,0.5176759021641377,September,Wednesday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00941,C6314,2,0.7692307692307693,Electronics,0.25,0.9753061224489796,2023-04-07,Wallet,0.6929639062619172,April,Friday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00942,C1919,0,0.9423076923076924,Electronics,1.0,0.7702040816326531,2023-01-23,Card,0.9084439869071486,January,Monday,Senior(60+),False,False,False,True,False,False,False,False,False
T00943,C5806,2,0.25,Sports,0.0,0.20040816326530614,2023-04-19,Wallet,0.23879002846142233,April,Wednesday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00944,C6873,1,0.826923076923077,Beauty,0.0,0.2110204081632653,2023-06-04,UPI,0.24566014340056674,June,Sunday,Senior(60+),False,False,False,True,False,False,False,False,False
T00945,C7141,0,0.5192307692307693,Sports,0.25,0.5336734693877551,2023-08-11,Cash,0.5410648957385209,August,Friday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00946,C8056,1,0.11538461538461542,Beauty,0.5,0.2473469387755102,2023-02-17,Wallet,0.4684473330030283,February,Friday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00947,C3385,2,0.25,Fashion,0.75,0.976530612244898,2023-06-23,Card,0.9114888704115357,June,Friday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00948,C5000,2,0.6538461538461539,Electronics,0.5,0.6908163265306122,2023-07-16,Cash,0.7126806351732039,July,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00949,C9702,1,0.8461538461538461,Furniture,0.25,0.746938775510204,2023-12-01,Cash,0.6221156377434431,December,Friday,Senior(60+),False,False,False,False,False,True,False,False,False
T00950,C7751,0,0.9038461538461539,Fashion,0.25,0.20448979591836736,2023-04-03,Card,0.3541701451680026,April,Monday,Senior(60+),False,False,False,False,False,False,False,False,False
T00951,C3950,1,0.9423076923076924,Groceries,0.75,0.8722448979591837,2023-08-06,Card,0.8735735881342239,August,Sunday,Senior(60+),False,False,True,False,False,False,False,False,False
T00952,C3785,0,0.5192307692307693,Beauty,0.25,0.8820408163265306,2023-03-19,UPI,0.665560095365739,March,Sunday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00953,C3868,0,0.7884615384615384,Books,0.0,0.4020408163265306,2023-05-26,Card,0.34296912125050727,May,Friday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00954,C2293,0,1.0,Fashion,0.25,0.9661224489795919,2023-06-09,Card,0.690347087795378,June,Friday,Senior(60+),True,False,False,False,False,False,False,False,False
T00955,C7267,1,0.07692307692307698,Electronics,1.0,0.7989795918367347,2023-07-18,Cash,0.9209523379029705,July,Tuesday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00956,C4945,0,0.9038461538461539,Furniture,0.75,0.8191836734693878,2023-12-12,Cash,0.8530845479056018,December,Tuesday,Senior(60+),False,False,True,False,False,False,False,False,False
T00957,C9153,1,0.826923076923077,Sports,0.5,0.4689795918367347,2023-09-04,Card,0.6106093318541164,September,Monday,Senior(60+),False,False,False,False,False,False,False,True,False
T00958,C3344,1,0.17307692307692313,Furniture,0.25,0.5381632653061225,2023-01-18,Card,0.5429786841689145,January,Wednesday,Adult(26-40),False,False,False,False,False,False,True,False,False
T00959,C4804,1,0.019230769230769273,Sports,0.5,0.8069387755102041,2023-05-14,UPI,0.75736796691302,May,Sunday,Young Adult(18-25),False,False,False,False,True,False,False,False,False
T00960,C8555,2,0.5576923076923077,Groceries,0.5,0.37755102040816324,2023-08-04,Card,0.5589108653167864,August,Friday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00961,C5161,2,0.8653846153846155,Fashion,0.0,0.15346938775510205,2023-04-02,Card,0.20528959439993621,April,Sunday,Senior(60+),False,False,True,False,False,False,False,False,False
T00962,C8529,2,0.40384615384615385,Electronics,1.0,0.4410204081632653,2023-03-25,Wallet,0.735521469094842,March,Saturday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00963,C5183,0,0.03846153846153849,Groceries,0.75,0.49510204081632647,2023-07-23,UPI,0.7028701333246322,July,Sunday,Young Adult(18-25),False,False,False,False,True,False,False,False,False
T00964,C1153,2,0.0961538461538462,Fashion,0.5,0.13836734693877553,2023-12-16,Wallet,0.36459174340681466,December,Saturday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00965,C8622,2,0.07692307692307698,Sports,0.0,0.59,2023-09-22,UPI,0.41183844242433065,September,Friday,Young Adult(18-25),False,False,False,False,True,False,False,False,False
T00966,C5712,2,0.05769230769230771,Electronics,0.25,0.9336734693877551,2023-02-24,Card,0.6809626183160343,February,Friday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00967,C9955,0,0.21153846153846156,Electronics,0.5,0.4051020408163265,2023-08-27,Wallet,0.5752919950145005,August,Sunday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00968,C3588,1,0.9615384615384616,Beauty,0.5,0.34408163265306124,2023-02-12,UPI,0.5379097788144163,February,Sunday,Senior(60+),True,False,False,False,False,False,False,False,False
T00969,C2210,2,0.3076923076923077,Sports,0.25,0.13040816326530613,2023-06-27,UPI,0.2863234881404637,June,Tuesday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00970,C8237,1,0.6730769230769232,Furniture,0.25,0.12551020408163266,2023-12-18,Card,0.2810763900883651,December,Monday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00971,C6661,1,0.07692307692307698,Books,1.0,0.826734693877551,2023-02-21,Cash,0.9327301012601493,February,Tuesday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00972,C5901,1,0.6923076923076924,Furniture,0.0,0.1006122448979592,2023-12-02,UPI,0.15890443739705673,December,Saturday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00973,C7951,1,1.0,Books,0.25,0.3551020408163265,2023-07-27,UPI,0.45414303513251075,July,Thursday,Senior(60+),False,False,True,False,False,False,False,False,False
T00974,C5097,2,0.2692307692307693,Beauty,0.25,0.02183673469387755,2023-01-07,Card,0.11768542764167655,January,Saturday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00975,C8484,0,0.3076923076923077,Furniture,1.0,0.36122448979591837,2023-03-24,Cash,0.6809626183160343,March,Friday,Adult(26-40),False,False,False,False,False,False,True,False,False
T00976,C5949,2,0.5000000000000001,Electronics,0.75,0.7826530612244899,2023-06-13,Cash,0.838447639001419,June,Tuesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00977,C4263,0,0.46153846153846156,Fashion,1.0,0.6436734693877552,2023-03-07,Cash,0.8493256208880676,March,Tuesday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00978,C7302,2,0.5384615384615385,Beauty,0.5,0.3140816326530612,2023-10-22,Wallet,0.5179097026082671,October,Sunday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00979,C8916,2,0.7692307692307693,Fashion,0.25,0.8151020408163265,2023-09-17,UPI,0.6446480578684827,September,Sunday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00980,C2747,1,0.48076923076923084,Fashion,0.75,0.17469387755102042,2023-07-16,Cash,0.4622715366837721,July,Sunday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00981,C4886,0,0.5192307692307693,Books,0.0,0.5689795918367347,2023-12-18,Wallet,0.404945783276665,December,Monday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00982,C7248,2,0.3846153846153847,Books,0.0,0.34877551020408165,2023-08-21,Cash,0.31960987800266666,August,Monday,Adult(26-40),False,False,False,False,False,False,False,False,False
T00983,C6881,0,0.019230769230769273,Books,0.75,0.9871428571428571,2023-01-06,Wallet,0.9151893444583767,January,Friday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00984,C5847,0,0.46153846153846156,Groceries,0.0,0.8820408163265306,2023-09-06,Cash,0.4939098105264851,September,Wednesday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00985,C5837,2,0.826923076923077,Groceries,0.25,0.8591836734693877,2023-12-01,Cash,0.6585448849119062,December,Friday,Senior(60+),False,False,False,False,False,False,False,False,True
T00986,C1359,0,0.13461538461538464,Beauty,0.0,0.5238775510204081,2023-12-10,UPI,0.3895565288524458,December,Sunday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00987,C7484,2,0.6538461538461539,Furniture,0.25,0.5212244897959184,2023-07-25,UPI,0.5357012876526444,July,Tuesday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00988,C5497,2,0.0,Furniture,0.25,0.7589795918367347,2023-08-05,Cash,0.6261946868730439,August,Saturday,Young Adult(18-25),False,False,False,False,False,False,False,False,True
T00989,C1132,1,0.7884615384615384,Fashion,0.25,0.2573469387755102,2023-01-28,UPI,0.3934671729292629,January,Saturday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00990,C1803,1,0.8846153846153847,Furniture,0.0,0.843265306122449,2023-06-05,UPI,0.4841995891010842,June,Monday,Senior(60+),True,False,False,False,False,False,False,False,False
T00991,C9138,0,0.7500000000000001,Books,0.25,0.17653061224489797,2023-08-06,Wallet,0.3307127291195412,August,Sunday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00992,C5689,1,0.07692307692307698,Fashion,1.0,0.21734693877551023,2023-05-13,UPI,0.5578740821634559,May,Saturday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00993,C4770,0,0.9230769230769232,Sports,1.0,0.3657142857142857,2023-11-21,Wallet,0.6842336539348083,November,Tuesday,Senior(60+),False,False,False,False,False,False,False,False,False
T00994,C6772,2,0.9038461538461539,Fashion,0.25,0.6077551020408163,2023-03-01,UPI,0.5713576511331654,March,Wednesday,Senior(60+),False,False,False,False,False,False,True,False,False
T00995,C4588,1,0.7115384615384616,Books,0.25,0.6444897959183673,2023-11-06,Wallet,0.5854602754708665,November,Monday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00996,C4115,2,0.03846153846153849,Groceries,1.0,0.7563265306122449,2023-08-19,UPI,0.9022978487743076,August,Saturday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00997,C5106,1,0.8461538461538461,Beauty,0.0,0.8583673469387755,2023-09-15,Wallet,0.48801691631563854,September,Friday,Senior(60+),False,False,False,False,False,True,False,False,False
T00998,C3240,1,0.07692307692307698,Beauty,0.75,0.33938775510204083,2023-07-10,UPI,0.6054835120625841,July,Monday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00999,C2591,1,0.42307692307692313,Fashion,0.75,0.6689795918367347,2023-08-31,Card,0.7896999005787856,August,Thursday,Adult(26-40),False,False,False,False,True,False,False,False,False
T01000,C1645,2,0.6153846153846154,Furniture,0.5,0.3140816326530612,2023-12-31,Card,0.5179097026082671,December,Sunday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T01001,C6061,0,0.11538461538461542,Fashion,0.25,0.11469387755102042,2023-06-21,Card,0.26903828032182237,June,Wednesday,Young Adult(18-25),False,False,False,False,False,False,False,False,False
T01002,C8222,1,0.34615384615384615,Furniture,0.25,0.46448979591836737,2023-10-01,Cash,0.5101050260824616,October,Sunday,Adult(26-40),False,False,False,False,False,False,True,False,False
T01003,C1546,2,0.9615384615384616,Books,0.25,0.7071428571428572,2023-07-06,UPI,0.6083079201095386,July,Thursday,Senior(60+),True,False,False,False,False,False,False,False,False
T01004,C6977,0,0.826923076923077,Fashion,0.75,0.2744897959183673,2023-02-27,Wallet,0.5560000253640854,February,Monday,Senior(60+),False,False,True,False,False,False,False,False,False
T01005,C3153,0,0.3653846153846154,Electronics,0.25,0.5134693877551021,2023-04-02,Wallet,0.5323164254147756,April,Sunday,Adult(26-40),False,False,False,False,False,False,False,False,False
T01006,C2476,1,0.730769230769231,Groceries,1.0,0.9648979591836735,2023-08-06,Wallet,0.9876624112715087,August,Sunday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T01007,C5835,2,0.0961538461538462,Groceries,0.25,0.1706122448979592,2023-09-30,UPI,0.32545318099083875,September,Saturday,Young Adult(18-25),False,False,False,False,False,False,False,False,False
T01008,C6352,2,0.34615384615384615,Fashion,0.5,0.24612244897959187,2023-07-16,Wallet,0.46746313255475225,July,Sunday,Adult(26-40),False,True,False,False,False,False,False,False,False
T01009,C7807,0,0.9230769230769232,Sports,0.5,0.7706122448979592,2023-12-12,Wallet,0.7438867095711662,December,Tuesday,Senior(60+),False,False,False,False,False,False,False,False,False
T01010,C3877,2,0.5384615384615385,Furniture,1.0,0.1789795918367347,2023-02-10,Wallet,0.516410503539615,February,Friday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T01011,C4289,0,0.46153846153846156,Fashion,0.75,0.18408163265306124,2023-03-18,Wallet,0.4723530383074855,March,Saturday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T01012,C3165,0,0.48076923076923084,Groceries,0.25,0.4020408163265306,2023-01-04,Card,0.47938825341020064,January,Wednesday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T01013,C9837,0,1.0,Sports,0.5,0.027551020408163263,2023-06-22,Card,0.1804127182956224,June,Thursday,Senior(60+),True,False,False,False,False,False,False,False,False
T01014,C6994,1,0.8076923076923078,Beauty,0.75,0.7704081632653061,2023-12-29,Wallet,0.8334376038488991,December,Friday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T01015,C9697,2,0.019230769230769273,Beauty,0.0,0.31265306122448977,2023-10-30,Wallet,0.3023949448231052,October,Monday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T01016,C9221,1,0.576923076923077,Furniture,0.5,0.4459183673469388,2023-05-13,Cash,0.5982517437373039,May,Saturday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T01017,C5465,0,0.1923076923076924,Electronics,0.75,0.04775510204081632,2023-04-12,Card,0.27043407302299594,April,Wednesday,Adult(26-40),False,False,False,False,False,False,False,False,True
T01018,C3695,2,0.6538461538461539,Electronics,0.75,0.7961224489795918,2023-09-21,UPI,0.843897513132609,September,Thursday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T01019,C5210,2,0.2692307692307693,Furniture,0.25,0.8875510204081632,2023-11-11,Wallet,0.667232685517266,November,Saturday,Adult(26-40),False,False,False,False,False,True,False,False,False
T01020,C8894,0,0.15384615384615385,Fashion,0.75,0.756734693877551,2023-08-21,Card,0.8277787052900434,August,Monday,Adult(26-40),False,False,False,False,False,True,False,False,False
T01021,C5835,2,0.9038461538461539,Books,0.75,0.5883673469387755,2023-08-11,Wallet,0.7516130970705918,August,Friday,Senior(60+),False,False,False,False,False,False,False,False,False
T01022,C6549,0,0.48076923076923084,Groceries,0.75,0.44387755102040816,2023-01-25,UPI,0.6734273519049453,January,Wednesday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T01023,C2886,0,0.9615384615384616,Beauty,1.0,0.19775510204081634,2023-08-26,Cash,0.5373369584766216,August,Saturday,Senior(60+),False,False,False,False,False,False,False,True,False
T01024,C8673,0,0.980769230769231,Furniture,1.0,0.92,2023-05-25,Wallet,0.970436490401585,May,Thursday,Senior(60+),False,False,True,False,False,False,False,False,False
T01025,C2233,0,0.6538461538461539,Beauty,0.75,0.14040816326530614,2023-01-21,Card,0.42228819264514916,January,Saturday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T01026,C3306,2,0.34615384615384615,Fashion,0.25,0.5924489795918367,2023-03-04,Card,0.5653115649657886,March,Saturday,Adult(26-40),False,False,True,False,False,False,False,False,False
T01027,C4696,1,0.7692307692307693,Beauty,0.75,0.7212244897959184,2023-09-08,Card,0.8127507300036645,September,Friday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T01028,C7511,2,0.17307692307692313,Furniture,0.0,0.3544897959183673,2023-08-24,Card,0.3222241355665776,August,Thursday,Adult(26-40),False,False,False,False,False,False,False,False,False
T01029,C6992,1,0.3653846153846154,Beauty,0.75,0.25163265306122445,2023-07-07,Cash,0.5367631657159845,July,Friday,Adult(26-40),False,False,False,False,False,False,False,False,False
T01030,C2479,2,0.826923076923077,Furniture,0.75,0.663469387755102,2023-01-26,Cash,0.7871985414546836,January,Thursday,Senior(60+),True,False,False,False,False,False,False,False,False
T01031,C7464,0,0.9615384615384616,Beauty,0.0,0.8393877551020408,2023-11-03,Wallet,0.4832119637861899,November,Friday,Senior(60+),False,True,False,False,False,False,False,False,False
T01032,C1228,2,0.8846153846153847,Sports,0.5,0.720204081632653,2023-12-18,Wallet,0.7244446679090614,December,Monday,Senior(60+),False,False,False,False,False,True,False,False,False
T01033,C5332,2,0.7884615384615384,Groceries,1.0,0.8489795918367347,2023-07-09,Card,0.9419767975467088,July,Sunday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T01034,C9791,2,0.4423076923076924,Electronics,1.0,0.5577551020408164,2023-05-10,UPI,0.8045341839921974,May,Wednesday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T01035,C3024,0,0.0,Electronics,0.25,0.08877551020408164,2023-08-06,UPI,0.23717207160857928,August,Sunday,Young Adult(18-25),True,False,False,False,False,False,False,False,False
